edudel_code,DISTNAME,PINCODE,SCHOOL_CODE,SCHOOL_NAME,VILLAGE_NAME,lat,lng,most_urgent,ac_year,students,students_1t5,students_6t12,students_10,students_12,teachers,student_teacher_ratio,transition_9to10,transition_11to12,splitcheck,new_teacher
1618016,WEST DELHI,110018,7070112302,"Govt. Co-ed. Sec. School, Block-F, Vikas Puri, New Delhi",123-VIKASPURI,28.64037633,77.06925075,FALSE,2015-16,977,0,977,140,0,41,23.82926829,0.828402367,NA,FALSE,1
1106004,NORTH EAST DELHI,110093,7030124104,"Govt. Boys Sr. Sec. School, Janta Flats, Nand Nagri, Delhi",241-DILSHAD GARDEN,28.69242892,77.31400606,FALSE,2015-16,1905,0,1905,148,212,80,23.8125,0.318965517,0.438923395,FALSE,1
1208013,NORTH DELHI,110007,7020107304,"Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",73-SHASTRI NAGAR,28.67102451,77.18877983,FALSE,2015-16,855,213,642,71,59,36,23.75,0.550387597,0.59,FALSE,1
1002037,EAST DELHI,110091,7040121904,"Govt. Girls Sr. Sec. School, Khichripur, Delhi",219-MAYUR VIHAR PHASE-II,28.61803404,77.31468874,FALSE,2015-16,831,0,831,85,63,35,23.74285714,0.598591549,0.567567568,FALSE,2
1309006,NORTH WEST DELHI,110088,7010105504,"Govt. Boys Sr. Sec. School, BL-Block, Shalimar Bagh, Delhi",055-SHALIMAR BAGH (NORTH),28.71007762,77.16118936,FALSE,2015-16,807,0,807,114,100,34,23.73529412,0.926829268,0.473933649,FALSE,1
1207014,NORTH DELHI,110006,7020107706,"Govt. Sarvodaya Bal Vidyalaya No.2, Mori Gate, Gokhle Marg, Delhi",77-KASHMERE GATE,28.66572711,77.22331242,FALSE,2015-16,807,177,630,68,66,34,23.73529412,0.404761905,0.492537313,FALSE,2
1411041,NORTH WEST DELHI,110034,7010105402,"Govt. Girls Sr. Sec. School, Block-SU, Pitampura, Delhi",054-PITAMPURA (NORTH),28.70898634,77.13842405,FALSE,2015-16,712,0,712,100,64,30,23.73333333,0.735294118,0.853333333,FALSE,0
1925335,SOUTH DELHI,110024,7090115901,"Govt. Co-ed. Sr. Sec. School, Lajpat Nagar New Delhi",159-ANDREWS GANJ,28.57624698,77.23999284,FALSE,2015-16,924,0,924,95,191,39,23.69230769,0.678571429,0.802521008,FALSE,1
1106002,NORTH EAST DELHI,110095,7030124105,"Govt. Sarvodaya Bal Vidyalaya, C-Block, Dilshad Garden, Delhi",241-DILSHAD GARDEN,28.68121846,77.31281139,FALSE,2015-16,1919,155,1764,170,293,81,23.69135802,0.37037037,0.65990991,FALSE,0
1821020,SOUTH WEST DELHI,110077,7080114202,"Govt. Sarvodaya Kanya Vidyalaya, Raj Nagar-II, Palam Colony, New Delhi",142-RAJ NAGAR,28.58532993,77.08365479,FALSE,2015-16,1987,376,1611,63,121,84,23.6547619,0.212837838,0.448148148,FALSE,1
1309025,NORTH WEST DELHI,110009,7010101203,"Govt. Sarvodaya Kanya Vidyalaya, Dhaka Delhi",012-G.T.B. NAGAR,28.70677736,77.20315883,FALSE,2015-16,1182,140,1042,123,154,50,23.64,0.723529412,0.658119658,FALSE,0
1105029,NORTH EAST DELHI,110032,7030124705,"Govt. Girls Sec. School, G. T. Road, Shahadara, Delhi",247-RAM NAGAR,28.6745815,77.2916195,FALSE,2015-16,425,0,425,79,0,18,23.61111111,0.831578947,NA,FALSE,1
1923013,SOUTH DELHI,110017,7090116103,"Govt. Boys Sr. Sec. School, STC/MMTC Colony, Begumpur, New Delhi",161-MALVIYA NAGAR,28.53335379,77.20033631,FALSE,2015-16,707,0,707,54,62,30,23.56666667,0.333333333,0.46969697,FALSE,0
1411005,NORTH WEST DELHI,110034,7010106004,"Govt. Sarvodaya Vidyalaya , Kailash Enclave, Delhi",060-SARASWATI VIHAR,28.69705621,77.13081229,FALSE,2015-16,1413,358,1055,95,146,60,23.55,0.558823529,0.776595745,FALSE,0
1207015,NORTH DELHI,110007,7020100904,"Govt. Sarvodaya Bal Vidyalaya, Roshanara Road, Delhi",9-MALKA GANJ,28.67377402,77.20238723,FALSE,2015-16,659,123,536,55,54,28,23.53571429,0.597826087,0.568421053,FALSE,0
1618010,WEST DELHI,110018,7070111305,"Govt. Boys Sr. Sec. School, Block-G, Vikas Puri, New Delhi",113-MAHAVIR NAGAR,28.64134212,77.0780652,FALSE,2015-16,753,0,753,42,146,32,23.53125,0.5,0.733668342,FALSE,1
1002015,EAST DELHI,110091,7040121907,"Govt. Sarvodaya Bal Vidyalaya, Mayur Vihar, Phase II, Pocket-B, Delhi",219-MAYUR VIHAR PHASE-II,28.61763887,77.30299167,FALSE,2015-16,894,70,824,74,153,38,23.52631579,0.448484848,0.659482759,FALSE,0
1001204,EAST DELHI,110032,7040122605,"Govt. Boys Sr. Sec. School, Vishwas Nagar, Delhi",226-VISHWAS NAGAR,28.66154032,77.29514503,FALSE,2015-16,705,0,705,73,45,30,23.5,0.506944444,0.569620253,FALSE,0
1413067,NORTH WEST DELHI,110085,7010102102,"Govt. Sarvodaya Kanya Vidyalaya, Block-D, Sector-14, Prashant Vihar, Delhi",021-ROHINI,28.71562582,77.13764166,FALSE,2015-16,1245,361,884,108,91,53,23.49056604,0.596685083,0.664233577,FALSE,0
1516011,WEST DELHI,110008,7070109603,"Govt. Boys Sr. Sec. School, Shadi Khampur, New Delhi",096-NEW RANJIT NAGAR,28.64454231,77.1608469,FALSE,2015-16,962,0,962,66,65,41,23.46341463,0.35483871,0.411392405,FALSE,0
1001001,EAST DELHI,110032,7040123707,"Govt. Sarvodaya Bal Vidyalaya (Babu Ram), Bhola Nath Nagar, Shahadara, Delhi",237-SHAHDARA,28.66730577,77.28982717,FALSE,2015-16,959,248,711,64,68,41,23.3902439,0.447552448,0.435897436,FALSE,0
2127024,CENTRAL DELHI,110006,7060107902,"Govt. Sarvodaya Kanya Vidyalaya No.1 (Hindi Medium), Jama Masjid, Delhi",079-JAMA MASJID,28.65231236,77.23419632,FALSE,2015-16,912,372,540,59,64,39,23.38461538,0.614583333,0.744186047,FALSE,0
1925037,SOUTH DELHI,110044,7090120404,"Govt. Sarvodaya Kanya Vidyalaya, Molar Band, New Delhi",204-MOLARBAND,28.49531764,77.32626776,TRUE,2015-16,4208,375,3833,364,414,180,23.37777778,0.26705796,0.34789916,TRUE,0
1822002,SOUTH WEST DELHI,110043,7080113808,"Govt. Sarvodaya Vidyalaya , Najafgarh New Delhi",138-NAZAFGARH,28.61130181,76.98646137,FALSE,2015-16,1309,486,823,71,71,56,23.375,0.383783784,0.806818182,FALSE,4
1923008,SOUTH DELHI,110062,7090118212,"Govt. Boys Sr. Sec. School No.1, Sect-IV, Dr. Ambedkar Nagar, New Delhi",182-AMBEDKAR NGR.,28.52105682,77.23551287,FALSE,2015-16,1051,0,1051,81,217,45,23.35555556,0.509433962,0.560723514,FALSE,1
1719001,SOUTH WEST DELHI,110022,7080116707,"Govt. Sarvodaya Vidyalaya (Jose Marti), Sector-12, R.K. Puram, New Delhi",167-R.K. PURAM,28.57216881,77.17813036,FALSE,2015-16,1119,202,917,78,124,48,23.3125,0.408376963,0.656084656,FALSE,1
1208018,NORTH DELHI,110007,7020107502,"Govt. Sarvodaya Kanya Vidyalaya, Padam Nagar Delhi",75-KISHAN GANJ,28.66694295,77.18597535,FALSE,2015-16,955,221,734,96,57,41,23.29268293,0.615384615,0.703703704,FALSE,1
1720014,SOUTH WEST DELHI,110058,7080111003,"Govt. Sarvodaya Kanya Vidyalaya No.1, Block-D, Janakpuri New Delhi",110-NANGAL RAI,28.60995581,77.10637778,FALSE,2015-16,1653,405,1248,103,169,71,23.28169014,0.405511811,0.623616236,FALSE,1
1515029,WEST DELHI,110027,7070111201,"Govt. Girls Sr. Sec. School No.1, Subhash Nagar, New Delhi",112-SUBHASH NAGAR,28.63585384,77.11348052,FALSE,2015-16,907,0,907,95,84,39,23.25641026,0.597484277,0.622222222,FALSE,1
1310005,NORTH WEST DELHI,110040,7010100405,"Govt. Sarvodaya Kanya Vidyalaya, Tikri Khurd, Delhi",004-BAKHTAWARPUR,28.83389999,77.12692648,FALSE,2015-16,859,99,760,85,41,37,23.21621622,0.325670498,0.257861635,TRUE,2
2128001,CENTRAL DELHI,110055,7060108903,"Govt. Sarvodaya Bal Vidyalaya, Pahar Ganj, Kaseru Walan, New Delhi",089-PAHAR GANJ,28.64262123,77.20608922,FALSE,2015-16,766,130,636,32,40,33,23.21212121,0.307692308,0.336134454,FALSE,0
1003030,EAST DELHI,110031,7040123001,"Govt. Girls Sr. Sec. School, Rani Garden, Block-12, Geeta Colony, Delhi",230-GEETA COLONY,28.64816603,77.27258465,FALSE,2015-16,1044,0,1044,91,101,45,23.2,0.491891892,0.597633136,FALSE,1
1924023,SOUTH DELHI,110024,7090115704,"Govt. Sarvodaya Kanya Vidyalaya (Georgi Stoikov Rakovski), Blk-C, Defence Colony, New Delhi",157-KASTURBA NAGAR,28.56889466,77.22819872,FALSE,2015-16,997,342,655,69,64,43,23.18604651,0.584745763,0.771084337,FALSE,0
1411010,NORTH WEST DELHI,110035,7010106706,"Govt. Boys Sr. Sec. School No.2 , C-4, Keshav Puram, Delhi",067-WAZIRPUR,28.68938539,77.15487448,FALSE,2015-16,626,0,626,49,60,27,23.18518519,0.532608696,0.612244898,FALSE,2
1822263,SOUTH WEST DELHI,110043,7080113316,"Govt. Boys Sr. Sec. School, Paprawat Village, New Delhi",133-CHHAWLA,28.5761956,76.98174231,FALSE,2015-16,556,0,556,34,88,24,23.16666667,0.306306306,0.715447154,FALSE,2
1413025,NORTH WEST DELHI,110081,7010102904,"Govt. Sarvodaya Kanya Vidyalaya, Kanjhawala, Delhi",029-KARALA,28.73797467,77.00858231,FALSE,2015-16,1320,384,936,66,135,57,23.15789474,0.340206186,0.870967742,FALSE,0
2127025,CENTRAL DELHI,110006,7060108602,"Govt. Girls Sr. Sec. School (Urdu Medium), Ballimaran, Chashma Building, Delhi",086-BALLIMARAN,28.65273142,77.22687424,FALSE,2015-16,485,0,485,65,45,21,23.0952381,0.755813953,0.576923077,FALSE,0
1516104,WEST DELHI,110015,7070110003,"Govt. Sarvodaya Vidyalaya , Block-H, Karampura, New Delhi",100-KARAM PURA,28.6663709,77.14085638,FALSE,2015-16,993,161,832,130,109,43,23.09302326,0.619047619,0.703225806,FALSE,1
2127031,CENTRAL DELHI,110006,7060108601,"Govt. Girls Middle School, Lambi Gali, Hauz Qazi Delhi",086-BALLIMARAN,28.65028194,77.22462236,FALSE,2015-16,300,0,300,0,0,13,23.07692308,NA,NA,FALSE,0
1821004,SOUTH WEST DELHI,110045,7080114503,"Govt. Boys Sr. Sec. School No.1, Palam Village New Delhi",145-PALAM,28.58922824,77.08174663,FALSE,2015-16,1245,0,1245,93,145,54,23.05555556,0.264957265,0.521582734,FALSE,0
1719010,SOUTH WEST DELHI,110021,7080116803,"Govt. Boys Sr. Sec. School, Moti Bagh-I, New Delhi",168-NANAK PURA,28.5833178,77.17736787,FALSE,2015-16,668,0,668,86,110,29,23.03448276,0.477777778,0.780141844,FALSE,1
1003004,EAST DELHI,110031,7040123402,"Govt. Sarvodaya Bal Vidyalaya, Kailash Nagar, Gandhi Nagar, Delhi",234-GANDHI NAGAR,28.66333583,77.25935457,FALSE,2015-16,714,118,596,50,42,31,23.03225806,0.641025641,0.75,FALSE,1
1412019,NORTH WEST DELHI,110086,7010103904,"Govt. Girls Sr. Sec. School, Block-P, Sultan Puri, Delhi",039-SULTANPUR MAJRA,28.70241398,77.08134789,TRUE,2015-16,806,0,806,84,79,35,23.02857143,0.261682243,0.305019305,TRUE,4
1002001,EAST DELHI,110092,7040121803,"Govt. Sarvodaya Bal Vidyalaya (Veer Udham Singh), I.P. Extn, Mandawali, Delhi",218-MANDAVALI,28.63067955,77.29806439,FALSE,2015-16,1243,389,854,61,142,54,23.01851852,0.401315789,0.692682927,FALSE,0
1413028,NORTH WEST DELHI,110039,7010102802,"Govt. Sarvodaya Kanya Vidyalaya, Qutabgarh, Delhi",028-BAWANA,28.80423295,76.9651607,FALSE,2015-16,1104,310,794,70,82,48,23,0.466666667,0.496969697,FALSE,2
1822009,SOUTH WEST DELHI,110043,7080113807,"Govt. Boys Sr. Sec. School No.2, Najafgarh New Delhi",138-NAZAFGARH,28.61223462,76.98635313,FALSE,2015-16,1448,0,1448,172,218,63,22.98412698,0.571428571,0.590785908,FALSE,0
2127001,CENTRAL DELHI,110002,7060108106,"Govt. Sarvodaya Bal Vidyalaya, Deen Dayal Upadhyay Marg, Rouse Avenue, New Delhi",081-MINTO ROAD,28.63271184,77.2304243,FALSE,2015-16,1034,345,689,52,108,45,22.97777778,0.305882353,0.617142857,FALSE,0
1617006,WEST DELHI,110041,7070103004,"Govt. Sarvodaya Vidyalaya, V & P. O. Hiran Kudna, Delhi",030-MUNDKA,28.67169007,76.99406832,FALSE,2015-16,712,171,541,50,54,31,22.96774194,0.684931507,0.683544304,FALSE,0
1411031,NORTH WEST DELHI,110052,7010106601,"Govt. Sarvodaya Kanya Vidyalaya, Bharat Nagar, Delhi",066-SAWAN PARK,28.6834937,77.18354982,FALSE,2015-16,1122,370,752,86,72,49,22.89795918,0.682539683,0.705882353,FALSE,1
1309268,NORTH WEST DELHI,110040,7010100401,"Govt. Co-ed. Sr. Sec. School, Singhu, Delhi",004-BAKHTAWARPUR,28.86179249,77.13693122,FALSE,2015-16,663,0,663,58,51,29,22.86206897,0.324022346,0.392307692,FALSE,1
1207011,NORTH DELHI,110007,7020106904,"Govt. Sarvodaya Vidyalaya No.3, Shakti Nagar Opp.Petrol Pump, GT Road, Delhi",69-KAMLA NAGAR,28.68190148,77.19758758,FALSE,2015-16,799,100,699,71,92,35,22.82857143,0.568,0.469387755,FALSE,0
1822063,SOUTH WEST DELHI,110043,7080113802,"Govt. Boys Sr. Sec. School No.1, Najafgarh, New Delhi",138-NAZAFGARH,28.61146138,76.98719228,FALSE,2015-16,1274,0,1274,62,124,56,22.75,0.194357367,0.46969697,FALSE,1
1514005,WEST DELHI,110018,7070111404,"Govt. Sarvodaya Bal Vidyalaya No.1, Tilak Nagar New Delhi",114-TILAK NAGAR,28.64099155,77.09009617,FALSE,2015-16,1114,119,995,25,96,49,22.73469388,0.121359223,0.461538462,FALSE,0
2128007,CENTRAL DELHI,110005,7060109204,"Govt. Boys Sr. Sec. School, Tank Road, Dev Nagar, New Delhi",092-DEV NAGAR,28.65099322,77.18228355,FALSE,2015-16,659,0,659,17,72,29,22.72413793,0.086294416,0.654545455,FALSE,1
1411040,NORTH WEST DELHI,110052,7010106801,"Govt. Girls Sr. Sec. School, D-Block, Ashok Vihar,Phase-1, Delhi",068-ASHOK VIHAR,28.69209763,77.16656,FALSE,2015-16,818,0,818,90,51,36,22.72222222,0.803571429,0.53125,FALSE,1
1411124,NORTH WEST DELHI,110034,7010106001,"Govt. Sarvodaya Vidyalaya , Sharda Niketan, Saraswati Vihar, Delhi",060-SARASWATI VIHAR,28.69458132,77.12240339,FALSE,2015-16,1022,343,679,65,64,45,22.71111111,0.427631579,0.653061224,FALSE,2
1309017,NORTH WEST DELHI,110033,7010101301,"Govt. Co-ed. Sr. Sec. School, Gopal Park Azad Pur, Delhi",013-DHIRPUR,28.71547154,77.17854386,FALSE,2015-16,996,0,996,212,145,44,22.63636364,0.560846561,0.863095238,FALSE,0
1105112,NORTH EAST DELHI,110053,7030125201,"Govt. Girls Middle School, Chauhan Bangar, Jafrabad, Delhi",252-MAUZPUR,28.68407752,77.27497561,FALSE,2015-16,543,0,543,0,0,24,22.625,NA,NA,FALSE,0
1514018,WEST DELHI,110018,7070111405,"Govt. Girls Sr. Sec. School, Ashok Nagar, New Delhi",114-TILAK NAGAR,28.63246749,77.10435645,FALSE,2015-16,837,0,837,73,100,37,22.62162162,0.553030303,0.793650794,FALSE,3
1208006,NORTH DELHI,110007,7020107504,"Govt. Boys Sr. Sec. School, Padam Nagar, Delhi",75-KISHAN GANJ,28.66663935,77.18597637,FALSE,2015-16,745,0,745,84,68,33,22.57575758,0.75,0.723404255,FALSE,0
2128002,CENTRAL DELHI,110005,7060109105,"Govt. Sarvodaya Bal Vidyalaya (Asharfi Devi), Plot No. 6, Jhandewalan, New Delhi",091-KAROL BAGH,28.64550424,77.19995426,FALSE,2015-16,654,124,530,40,63,29,22.55172414,0.459770115,0.594339623,FALSE,1
1719105,SOUTH WEST DELHI,110021,7080116801,"Govt. Sarvodaya Vidyalaya, Nanakpura , Moti Bagh -II, New Delhi",168-NANAK PURA,28.58322299,77.16766105,FALSE,2015-16,1037,190,847,63,63,46,22.54347826,0.240458015,0.496062992,FALSE,6
1821037,SOUTH WEST DELHI,110077,7080113604,"Govt. Co-ed. Sr. Sec. School, Pochan Pur, New Delhi",136-MATIALA,28.56008638,77.04432164,FALSE,2015-16,879,0,879,62,96,39,22.53846154,0.342541436,0.502617801,FALSE,0
1618018,WEST DELHI,110058,7070111702,"Govt. Sarvodaya Kanya Vidyalaya, Block-A, Janakpuri, New Delhi",117-JANAKPURI (WEST),28.62354139,77.07381483,FALSE,2015-16,2073,388,1685,198,188,92,22.5326087,0.636655949,0.643835616,FALSE,1
1003265,EAST DELHI,110033,7040123301,"Govt. Sarvodaya Bal Vidyalaya, Old Seelampur, Delhi",233-DHARAMPURA,28.6594665,77.2725625,FALSE,2015-16,698,287,411,27,25,31,22.51612903,0.435483871,0.892857143,FALSE,3
1411125,NORTH WEST DELHI,110034,7010106201,"Govt. Girls Sr. Sec. School No.1, Shakurpur, Delhi",062-RAM PURA,28.67955057,77.11927578,FALSE,2015-16,968,0,968,86,151,43,22.51162791,0.661538462,0.82967033,FALSE,0
1207017,NORTH DELHI,110007,7020107002,"Govt. Boys Sr. Sec. School No.1, Roop Nagar , Delhi",70-MODEL TOWN,28.68406182,77.20157129,FALSE,2015-16,720,0,720,61,113,32,22.5,0.423611111,0.567839196,FALSE,1
1515002,WEST DELHI,110027,7070111203,"Govt. Sarvodaya Bal Vidyalaya, Ashok Nagar, New Delhi",112-SUBHASH NAGAR,28.63951977,77.10841281,FALSE,2015-16,921,207,714,62,77,41,22.46341463,0.380368098,0.361502347,FALSE,0
2127002,CENTRAL DELHI,110006,7060107908,"Govt. Sarvodaya Bal Vidyalaya No.1 (Urdu Medium), Jama Masjid, Delhi",079-JAMA MASJID,28.65277048,77.23424357,FALSE,2015-16,808,176,632,43,34,36,22.44444444,0.296551724,0.298245614,FALSE,1
1924041,SOUTH DELHI,110065,7090115603,"Govt. Co-ed. Sr. Sec. School, Block-10, Nehru Nagar, New Delhi",156-BHOGAL,28.57236956,77.25096835,FALSE,2015-16,718,0,718,57,61,32,22.4375,0.422222222,0.445255474,FALSE,0
1207027,NORTH DELHI,110007,7020106902,"Govt. Boys Sec. School, Block-E, Kamla Nagar, Delhi",69-KAMLA NAGAR,28.68219751,77.2040449,FALSE,2015-16,359,0,359,31,0,16,22.4375,0.62,NA,FALSE,0
1719103,SOUTH DELHI,110022,7090116303,"Govt. Boys Sr. Sec. School, Sec-3, R. K. Puram, New Delhi",163-SAFDARJUNG ENCLAVE,28.55514595,77.182204,FALSE,2015-16,761,0,761,52,95,34,22.38235294,#N/A,#N/A,#N/A,0
1002360,EAST DELHI,110091,7040121910,"Govt. Sarvodaya Kanya Vidyalaya, Khichri Pur, J.J Colony, Delhi",219-MAYUR VIHAR PHASE-II,28.61799124,77.31485748,FALSE,2015-16,671,81,590,40,42,30,22.36666667,0.769230769,0.358974359,FALSE,1
1924033,SOUTH DELHI,110049,7090115902,"Govt. Sarvodaya Kanya Vidyalaya , Andrews Ganj, New Delhi",159-ANDREWS GANJ,28.56485957,77.22862765,FALSE,2015-16,960,127,833,99,137,43,22.3255814,0.626582278,0.706185567,FALSE,2
1003026,EAST DELHI,110031,7040122905,"Govt. Sarvodaya Kanya Vidyalaya, Shankar Nagar, Delhi",229-KRISHNA NAGAR,28.65843562,77.27075952,FALSE,2015-16,892,188,704,88,79,40,22.3,0.822429907,0.840425532,FALSE,0
1001111,EAST DELHI,110095,7040123803,"Govt. Girls Sr. Sec. School, Jhilmil Colony, Delhi",238-JHIL MIL,28.67039865,77.30935829,FALSE,2015-16,1025,0,1025,137,167,46,22.2826087,0.907284768,0.902702703,FALSE,0
1925059,SOUTH DELHI,110024,7090115502,"Govt. Sarvodaya Bal Vidyalaya (Shaheed Hemu Kalani), Ring Road, Lajpat Nagar New Delhi",155-LAJPAT NAGAR,28.56599403,77.24550588,FALSE,2015-16,1358,168,1190,157,143,61,22.26229508,0.682608696,0.541666667,FALSE,3
1923051,SOUTH DELHI,110030,7090116904,"Govt. Girls Sec. School, Lado Sarai, New Delhi",169-LADO SARAI,28.52782597,77.19334515,FALSE,2015-16,512,0,512,64,0,23,22.26086957,0.744186047,NA,FALSE,2
1411043,NORTH WEST DELHI,110034,7010105902,"Govt. Girls Sr. Sec. School, Rani Bagh, Delhi",059-RANI BAGH,28.68996499,77.13038144,FALSE,2015-16,1090,0,1090,140,126,49,22.24489796,0.869565217,0.75,FALSE,0
1207041,NORTH DELHI,110007,7020107001,"Govt. Girls Sr. Sec. School No.3, Roop Nagar,Delhi",70-MODEL TOWN,28.68698607,77.20289444,FALSE,2015-16,645,0,645,67,98,29,22.24137931,0.572649573,0.790322581,FALSE,0
1411028,NORTH WEST DELHI,110035,7010106703,"Govt. Sarvodaya Kanya Vidyalaya No.1, Keshav Puram, Delhi",067-WAZIRPUR,28.68947861,77.15568645,FALSE,2015-16,1088,366,722,88,54,49,22.20408163,0.586666667,0.675,FALSE,0
2026001,NEW DELHI,110004,070501ND404,"Govt. Sarvodaya Vidyalaya (Dr.Rajendra Prasad), President Estate, New Delhi",NDMC-CHARGE NO.4,28.62059818,77.19423042,FALSE,2015-16,1110,296,814,74,146,50,22.2,0.510344828,0.608333333,FALSE,1
1105006,NORTH EAST DELHI,110032,7030124708,"Govt. Boys Sr. Sec. School, G. T. Road, Shahadara Delhi",247-RAM NAGAR,28.67451226,77.28949386,FALSE,2015-16,910,0,910,105,170,41,22.19512195,0.384615385,0.498533724,FALSE,0
1208021,NORTH DELHI,110035,7020107303,"Govt. Girls Sr. Sec. School, Tulsi Nagar, Delhi",73-SHASTRI NAGAR,28.67268961,77.16416657,FALSE,2015-16,577,0,577,55,48,26,22.19230769,0.753424658,0.648648649,FALSE,2
1106112,NORTH EAST DELHI,110093,7030124602,"Govt. Girls Sec. School, Ashok Nagar, Mandoli Road, Delhi",246-ASHOK NAGAR,28.69664955,77.30303567,FALSE,2015-16,643,0,643,132,0,29,22.17241379,0.705882353,NA,FALSE,0
1822055,SOUTH WEST DELHI,110073,7080114005,"Govt. Sarvodaya Vidyalaya, Jaffarpur Kalan, New Delhi",140-KHAIRA,28.59402772,76.91757881,FALSE,2015-16,1085,237,848,83,109,49,22.14285714,0.479768786,0.573684211,FALSE,1
2128006,CENTRAL DELHI,110005,7060109104,"Govt. Boys Sr. Sec. School, Near Liberty Cinema, New Rohtak Road, New Delhi",091-KAROL BAGH,28.65922614,77.1892423,FALSE,2015-16,398,0,398,11,43,18,22.11111111,0.154929577,1.023809524,FALSE,1
1310407,NORTH WEST DELHI,110082,7010100301,"Govt. Co-ed. Sec. School, C-Block, Metro Vihar Holambi Kalan, Delhi",003-ALIPUR,28.81441585,77.09603719,FALSE,2015-16,773,0,773,133,0,35,22.08571429,0.73480663,NA,FALSE,0
1001196,EAST DELHI,110032,7040122602,"Govt. Sarvodaya Kanya Vidyalaya, Vishwas Nagar, Delhi",226-VISHWAS NAGAR,28.66162547,77.2955829,FALSE,2015-16,1038,395,643,70,59,47,22.08510638,0.636363636,0.602040816,FALSE,1
1003012,EAST DELHI,110031,7040122907,"Govt. Sarvodaya Bal Vidyalaya, Gandhi Nagar, Delhi",229-KRISHNA NAGAR,28.65440808,77.26822792,FALSE,2015-16,795,38,757,83,90,36,22.08333333,0.497005988,0.59602649,FALSE,1
1923055,SOUTH DELHI,110017,7090118403,"Govt. Girls Sr. Sec. School, Pushp Vihar, Sect-I, M.B. Road, New Delhi",184-PUSHP VIHAR,28.52424892,77.22190546,FALSE,2015-16,1124,0,1124,49,190,51,22.03921569,0.215859031,0.63973064,FALSE,3
1822003,SOUTH WEST DELHI,110043,7080114014,"Govt. Sarvodaya Vidyalaya , Surhera, Najafgarh, New Delhi",140-KHAIRA,28.6015893,76.93297452,FALSE,2015-16,991,208,783,76,117,45,22.02222222,0.527777778,0.596938776,FALSE,1
1310033,NORTH WEST DELHI,110039,7010102808,"Govt. Sarvodaya Kanya Vidyalaya (Updesh Kaur) , Dariya Pur, Kalan, Delhi",028-BAWANA,28.80862333,77.01489086,FALSE,2015-16,792,84,708,111,111,36,22,0.982300885,0.956896552,FALSE,2
1207039,NORTH DELHI,110007,7020107003,"Govt. Girls Sr. Sec. School No.1, Roop Nagar,Delhi",70-MODEL TOWN,28.68430986,77.2013641,FALSE,2015-16,1339,0,1339,149,208,61,21.95081967,0.784210526,0.729824561,FALSE,0
2127015,CENTRAL DELHI,110002,7060108102,"Govt. Sarvodaya Kanya Vidyalaya, Mata Sundri Road, 23, Rouse Avenue, New Delhi",081-MINTO ROAD,28.63616158,77.22473703,FALSE,2015-16,745,326,419,38,59,34,21.91176471,0.441860465,0.842857143,FALSE,1
1822247,SOUTH WEST DELHI,110043,7080113404,"Govt. Boys Sr. Sec. School, Deendar Pur, Najafgarh, New Delhi",134-NANGLI SAKRAWATI,28.59165647,76.99961146,FALSE,2015-16,679,0,679,50,73,31,21.90322581,0.314465409,0.540740741,FALSE,0
1821039,SOUTH WEST DELHI,110077,7080114102,"Govt. Co-ed. Sr. Sec. School, Dhulsiras, Bamnoli, New Delhi",141-BIJWASAN,28.54279326,77.03017243,FALSE,2015-16,613,0,613,42,50,28,21.89285714,0.341463415,0.537634409,FALSE,2
1003034,EAST DELHI,110031,7040122904,"Govt. Girls Sr. Sec. School No.2, Gandhi Nagar, Delhi",229-KRISHNA NAGAR,28.65761311,77.26835661,FALSE,2015-16,634,0,634,70,79,29,21.86206897,0.68627451,0.731481481,FALSE,1
1516019,WEST DELHI,110015,7070110101,"Govt. Sarvodaya Kanya Vidyalaya, Basai Darapur, New Delhi",101-RAJA GARDEN,28.6537521,77.13245486,FALSE,2015-16,1068,360,708,56,33,49,21.79591837,0.378378378,0.485294118,FALSE,1
1515028,WEST DELHI,110063,7070110401,"Govt. Girls Sr. Sec. School No.1, Madipur, New Delhi",104-MADIPUR,28.66784377,77.1138465,FALSE,2015-16,959,0,959,79,115,44,21.79545455,0.409326425,0.809859155,FALSE,0
1207033,NORTH DELHI,110007,7020100903,"Govt. Sarvodaya Kanya Vidyalaya (Amar Shaheed Matadeen Lodha), Sabzi Mandi, Delhi",9-MALKA GANJ,28.67420289,77.20277006,FALSE,2015-16,958,304,654,77,71,44,21.77272727,0.658119658,0.63963964,FALSE,1
1001010,EAST DELHI,110032,7040123705,"Govt. Boys Sr. Sec. School No.3, Bhola Nath Nagar, Shahadara, Delhi",237-SHAHDARA,28.66748592,77.29026194,FALSE,2015-16,869,0,869,60,192,40,21.725,0.317460317,0.67844523,FALSE,0
1924044,SOUTH DELHI,110014,7090115601,"Govt. Co-ed. Sec. School, Saman Bazar, Garhi Mohalla, Bhogal, New Delhi",156-BHOGAL,28.57964247,77.25075123,FALSE,2015-16,477,0,477,57,0,22,21.68181818,0.548076923,NA,FALSE,1
1411029,NORTH WEST DELHI,110035,7010106702,"Govt. Sarvodaya Kanya Vidyalaya No.2, C-4, Keshav Puram, Delhi",067-WAZIRPUR,28.68914519,77.15509769,FALSE,2015-16,1062,309,753,76,77,49,21.67346939,0.510067114,0.905882353,FALSE,0
